id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1820940141742981332,"Nigeria's accomplished athlete, Tobi Amusan, renowned for her outstanding performances, is scheduled to participate in a running event tomorrow. I extend my sincerest wishes for her success in the competition. #OlympicGames #Olympic2024 #Olympics #OlimpiadasParis2024 #Paris2024 https://t.co/deEwHdJQhI",https://x.com/nelsonakange/status/1820940141742981332,tweet,Nelson Akange,@nelsonakange,Nigeria,,"#OlympicGames,#Olympic2024,#Olympics,#OlimpiadasParis2024,#Paris2024",0,0,0,0,-,0,2024-08-07 00:48:55,https://pbs.twimg.com/media/GUVHaISWkAAfnY4.jpg,
1820940088278155319,"Naomi Girma has it. Whatever you define it as? She has it. There may not be a better centre back in the world right now than the USWNT’s current No. 4 #Olympics #football 

https://t.co/RlYPm5HiGT",https://x.com/kudzim88/status/1820940088278155319,tweet,sports-induced pain enthusiast,@kudzim88,,,"#Olympics,#football",0,0,0,0,1,0,2024-08-07 00:48:43,,
1820940087648993624,"◀️ 6 أغسطس 2024

الجزائرية إيمان خليف تتأهل لنهائي الملاكمة وزن 66 كجم للسيدات، بعد الفوز على التايلاندية جانجايم سوانافينغ 🇩🇿

عظيييمة 🤍

#Olympics | #Paris2024 https://t.co/Mke2nvw7Qf",https://x.com/samaaelnaghy/status/1820940087648993624,tweet,سمناغي,@samaaelnaghy,,,"#Olympics,#Paris2024",0,0,0,0,3,0,2024-08-07 00:48:42,https://pbs.twimg.com/media/GUVHWw2XQAAAwgK.jpg,
1820940083945484757,"O Luiz Teixeira torcedor do @nyknicks acaba de realizar alguns sonhos. Que dia firmeza!

🇧🇷🏀🇺🇸

#olympics #paris2024 #nba #dreamteam https://t.co/E1tk4OQATF",https://x.com/luizteixeira/status/1820940083945484757,tweet,Luiz Teixeira,@luizteixeira,"São Paulo, Brasil",@nyknicks,"#olympics,#paris2024,#nba,#dreamteam",0,0,0,1,-,0,2024-08-07 00:48:42,"https://pbs.twimg.com/media/GUVHVRMWgAEegXK.jpg,https://pbs.twimg.com/media/GUVHVRKW0AArhYY.jpg",
1820940048973337065,"Won’t be cow milked in Coolock for a month 🥇🥊 #ChampChamp
#Olympics #Boxing #Paris2024",https://x.com/CarriganNigel/status/1820940048973337065,tweet,Nigel Carrigan,@CarriganNigel,,,"#ChampChamp,#Olympics,#Boxing,#Paris2024",0,0,0,0,-,0,2024-08-07 00:48:33,,
1820940037292474746,"Great gritty win by USA women’s water polo vs Hungary today! On to the semis! 

I miss my coaching days back in Fontana! Thinking of how much fun that was on the pool deck!

Way to go, ladies!!! 🇺🇸🙌

#Olympics",https://x.com/craigtherandall/status/1820940037292474746,tweet,Craig not in the 909 🇺🇸🇪🇸,@craigtherandall,The Mountains,,#Olympics,0,0,0,0,1,0,2024-08-07 00:48:30,,
1820940021999837394,"Amazing Kellie Harrington 🥇🥇
#Paris2024 #TeamIreland #Olympics https://t.co/QX7nQcWcuO",https://x.com/Abourke3Aoife/status/1820940021999837394,tweet,Aoife Bourke,@Abourke3Aoife,Constantly traveling between Dublin and Mayo.,,"#Paris2024,#TeamIreland,#Olympics",0,0,0,0,13,0,2024-08-07 00:48:27,"https://pbs.twimg.com/media/GUVG2abWEAAX1vW.jpg,https://pbs.twimg.com/media/GUVG2bSWcAA8r7S.jpg,https://pbs.twimg.com/media/GUVG2b3XgAA1ycQ.jpg,https://pbs.twimg.com/media/GUVG2cOWIAAhCB0.jpg",
1820940020091428960,"I know RTE need the money and all, but how many ad breaks are too many? #Olympics #Paris2024",https://x.com/OfficerDave2/status/1820940020091428960,tweet,Eoin D,@OfficerDave2,Ireland,,"#Olympics,#Paris2024",0,0,0,0,1,0,2024-08-07 00:48:26,,
1820939966110745018,Paris Olimpiyatlarında kadınlar boks branşının özeti. #Olympics https://t.co/nsmtCb7WQN,https://x.com/viral_bilgi/status/1820939966110745018,tweet,ViraL,@viral_bilgi,,,#Olympics,0,0,0,0,4,0,2024-08-07 00:48:14,https://pbs.twimg.com/ext_tw_video_thumb/1820536156989050880/pu/img/_KikQylauxY57BnK.jpg,https://video.twimg.com/ext_tw_video/1820536156989050880/pu/vid/avc1/720x1280/RGX1rfSaIkqih995.mp4?tag=12
1820939940017946866,"I have noticed, and I’m sure you have too, that the #USWNT has not yet led off NBC’s prime time #Olympics highlight show. 

I wonder if that changes tonight.

(I don’t know, but I wonder.)

#Paris2024 #Olympics",https://x.com/thegoalkeeper/status/1820939940017946866,tweet,Jonathan Tannenwald,@thegoalkeeper,"Philadelphia, PA",,"#USWNT,#Olympics,#Paris2024,#Olympics",0,0,0,1,64,0,2024-08-07 00:48:07,,
1820939939854610591,Iconic moment agree? #Olympia2024 #Olympic2024 #OlympicGames #OlympicGamesParis2024 #Olympics #Gymnastics #womensupportingwomen #podcast #Tuesday https://t.co/m4IJUqquB1,https://x.com/katontheloose/status/1820939939854610591,tweet,katherine zammuto,@katontheloose,"Beverly Hills, CA",,"#Olympia2024,#Olympic2024,#OlympicGames,#OlympicGamesParis2024,#Olympics,#Gymnastics,#womensupportingwomen,#podcast,#Tuesday",0,0,0,0,4,0,2024-08-07 00:48:07,https://pbs.twimg.com/ext_tw_video_thumb/1820939829674377216/pu/img/m04mZqo5rSM7KCSX.jpg,https://video.twimg.com/ext_tw_video/1820939829674377216/pu/vid/avc1/720x1280/2UOKRsRseWxol8lg.mp4?tag=12
1820939928403935297,🚨 Unbelievable! The French government is saying that all Olympic medalists must pay taxes on their medals. This is a blatant cash grab targeting our nation's heroes. Outrageous and unfair! 🇫🇷 #OlympicTax #Athletes #Paris2024 #Olympics,https://x.com/WealthRouteX/status/1820939928403935297,tweet,SMBX Official,@WealthRouteX,USA . Europe .UK,,"#OlympicTax,#Athletes,#Paris2024,#Olympics",0,0,0,0,3,0,2024-08-07 00:48:05,,
