id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1821157616112038334,"When is breakdancing, though? #Olympics",https://x.com/saucypeeps/status/1821157616112038334,tweet,SaucyPeeps,@saucypeeps,Yay Area,,#Olympics,0,0,0,0,-,0,2024-08-07 15:13:05,,
1821157615935877604,"The aura this woman have can’t be ignored 
#kimyeji #olympics #art https://t.co/cG8ckvzuSN",https://x.com/sunniestaries/status/1821157615935877604,tweet,Raze,@sunniestaries,She/her,,"#kimyeji,#olympics,#art",0,0,0,0,-,0,2024-08-07 15:13:05,https://pbs.twimg.com/media/GUYMa1RaAAANP1G.jpg,
1821157609577091316,"ये देशद्रोही भाजपा और मोदी समर्थक है!

ये नहीं चाहते की हमारे देश को Gold मिले!

ये नहीं चाहते की हमारे देश का नाम दुनिया में रोशन हो!

ये देश के साथ ग़द्दारी हैं, #India 🇮🇳 

 #Phogat_Vinesh #GOLD #ParisOlympics2024 #VineshPhogat #Olympics #OlympicGames #NeerajChopra https://t.co/jcHExPNCbe",https://x.com/MdArmanINC/status/1821157609577091316,tweet,Md. Arman,@MdArmanINC,"Dadra And Nagar Haveli, India",,"#India,#Phogat_Vinesh,#GOLD,#ParisOlympics2024,#VineshPhogat,#Olympics,#OlympicGames,#NeerajChopra",0,0,0,0,-,0,2024-08-07 15:13:04,"https://pbs.twimg.com/media/GUYNLWgX0AA_ipo.jpg,https://pbs.twimg.com/media/GUYNLWfW8AAGkTW.jpg,https://pbs.twimg.com/media/GUYNLWyWoAAE06k.jpg",
1821157595605860560,"PM Modi has been asked to file a strong protest against Vinesh Phogat's Olympic disqualification.

#Olympics #VineshPhogat",https://x.com/eternalroute/status/1821157595605860560,tweet,कर्वज्ञ,@eternalroute,"अखंड-भारत ",,"#Olympics,#VineshPhogat",0,0,0,0,1,0,2024-08-07 15:13:00,https://pbs.twimg.com/ext_tw_video_thumb/1821157445088976896/pu/img/10jdSKUGyJvKWUMj.jpg,https://video.twimg.com/ext_tw_video/1821157445088976896/pu/vid/avc1/720x1280/Sxq8SwGHyPrqOHfm.mp4?tag=12
1821157594926383389,"#OurAmazingOcean

How Paris #Olympics developed one of the world’s fastest tracks – using mussel shells 

https://t.co/q7HaMylL3x",https://x.com/Oceanwire/status/1821157594926383389,tweet,Oceanwire 🇺🇦🌻,@Oceanwire,"Find Us On Spoutible!  ",,"#OurAmazingOcean,#Olympics",0,0,0,0,-,0,2024-08-07 15:13:00,,
1821157575209185334,"हार्टब्रेकिंग न्यूज... 😓💔

""100 ग्राम वजन अधिक"" कि आड़ लेकर विनेश फोगाट को ओलंपिक फाइनल से @Phogat_Vinesh को डिस्क्वालिफाई करना बेहद दुर्भायपूर्ण है..

करोड़ों भारतीयों की उम्मीद तोड़ने का जिम्मेदार कौन.?

#Phogat_Vinesh #Olympics       #GOLD   
#Paris2024 #Olympic2024 https://t.co/8oLQfgPbSg",https://x.com/chetan7410/status/1821157575209185334,tweet,Chetan bhambhu,@chetan7410,Rj 04 Barmer Rajasthan,@Phogat_Vinesh,"#Phogat_Vinesh,#Olympics,#GOLD,#Paris2024,#Olympic2024",0,0,0,0,-,0,2024-08-07 15:12:56,"https://pbs.twimg.com/media/GUXPEl7a8AIQ1q3.jpg,https://pbs.twimg.com/media/GUXPEsHa8AAMoR8.jpg",
1821157576475631643,"@Jeetuburdak 100 gm में कई जयचंद तुल गए ..........

#Phogat_Vinesh #Olympics            
#GOLD         
#boycott_Paris_Olympic",https://x.com/Rahul946325/status/1821157576475631643,tweet,Rahul,@Rahul946325,"sikar Rajasthan ",@Jeetuburdak,"#Phogat_Vinesh,#Olympics,#GOLD,#boycott_Paris_Olympic",0,0,0,0,-,0,2024-08-07 15:12:56,,
1821157593093697630,"Officials for 2024 #Olympics  have shockingly allowed the entire contingent of genocidal Israeli Defence Force (IDF) combatants to continue as part of the official team that represents Israel in the #Paris2024 #OlympicGames. And in particular, even that IDF soldier who had rap*d a 12 year old Palestinian to continue in the Israel’s Olympic team.

Yet, these same @Olympics officials have shown an alarming promptness to disqualify India’s woman wrestler #VineshPhogat for merely 100 grams of excess weight, after @phogat_vinesh has reached the finals of the 50 Kg Women’s Wrestling event, defeating the reigning world no 1 and was most likely contender for #Gold . 

So, these officials deserve to be told: “🖕🏻you all”
~
for turning the #Olympics  into a most shamefully partisan global sporting event that’s been fathomed ever since WWII.",https://x.com/doinbengal/status/1821157593093697630,tweet,DOINBENGAL,@doinbengal,"West Bengal, India",@Phogat_Vinesh,"#Olympics,#Paris2024,#OlympicGames",0,0,0,0,-,0,2024-08-07 15:13:00,,
1821157574235812024,"ये ब्लैक टिकट का बेचने वाला का दिमाग़ देखो.. 

अक्ल दो कौड़ी की नहीं है इस चमन लाल को और #Olympics का बहिष्कार करो बोल रहा हैं।

कैसे कैसे बकलोल भरे पड़े है आम आतंकी पार्टी मे।",https://x.com/TweetToMahesh/status/1821157574235812024,tweet,Máhesh,@TweetToMahesh,"भारत, India 🇮🇳",,#Olympics,0,0,0,0,-,0,2024-08-07 15:12:55,,
1821157566916829568,Good luck to all the incredible athletes competing for medals this week at the Paris Olympics! Your dedication and hard work inspire us all. Bring home the gold! 🇫🇷🏅 #Paris2024 #Olympics #GoForGold,https://x.com/i_heartt__bikes/status/1821157566916829568,tweet,Josephina Papper 🚲,@i_heartt__bikes,,,"#Paris2024,#Olympics,#GoForGold",0,0,0,0,2,0,2024-08-07 15:12:54,,
1821157548181090434,"@growfitter @MetisL2 Let's see If Neeraj Chopra wins a Gold medal🥇 tomorrow. Then I also have a chance to win Rs 1000 Amazon Voucher out of 10 from 
@MetisL2 x @growfitter

#NeerajChopra #Athletics     #Olympics     #TeamIndia #Olympics2024Paris  #Giveaway #Contest #win #WinPrizes #growfitter",https://x.com/KUSHKUM54298195/status/1821157548181090434,tweet,Kush Kumar,@KUSHKUM54298195,"Aurangabad , Bihar","@growfitter,@MetisL2,@MetisL2,@growfitter","#NeerajChopra,#Athletics,#Olympics,#TeamIndia,#Olympics2024Paris,#Giveaway,#Contest,#win,#WinPrizes,#growfitter",0,0,0,0,-,0,2024-08-07 15:12:49,,
1821157541142741067,"सुनने में आ रहा हैं की विनेश फोगाट ने नरेंद्र मोदी को ब्लॉक कर रखा है। 😁

#Olimpiadas2024 #OlympicGames #Olympics #GOLD #VineshPhogat #100gm https://t.co/u3tAHGko2y",https://x.com/Samratdeepakraj/status/1821157541142741067,tweet,Samrat Deepak Raj ❁,@Samratdeepakraj,India,,"#Olimpiadas2024,#OlympicGames,#Olympics,#GOLD,#VineshPhogat,#100gm",0,0,0,1,3,0,2024-08-07 15:12:47,https://pbs.twimg.com/media/GUYNIH5WQAASQ2W.jpg,
1821157537913434206,"Olympics rule makers are clowns. Penalizing Vinesh Phogat for a 56g weight difference is absurd, stripping her of a deserved chance. Allowing two biological men in women’s boxing shows a blatant disregard for fairness. #PhogatVinesh #Olympics #unfairolympics2024 https://t.co/yzcDEje6Y2",https://x.com/diveshsharma291/status/1821157537913434206,tweet,Divesh Sharma,@diveshsharma291,,,"#PhogatVinesh,#Olympics,#unfairolympics2024",0,0,0,0,2,0,2024-08-07 15:12:47,https://pbs.twimg.com/media/GUYNHyLaQAAdQHs.jpg,
